start time;end time;elapsed utime;
164082678;164082949;271;
164083770;164084040;270;
164084862;164085132;270;
164085955;164086240;285;
164087047;164087333;286;
164088139;164088424;285;
164089233;164089503;270;
164090325;164090596;271;
164091422;164091692;270;
164092516;164092776;260;
164093610;164093899;289;
164094709;164094998;289;
164095807;164096096;289;
164096905;164097205;300;
164098018;164098328;310;
164099115;164099432;317;
164100229;164100529;300;
164101328;164101628;300;
164102426;164102715;289;
164103522;164103785;263;
164104615;164104875;260;
164105708;164105968;260;
164106801;164107071;270;
164107893;164108153;260;
164108986;164109266;280;
164110078;164110358;280;
164111170;164111451;281;
164112268;164112538;270;
164113362;164113632;270;
164114454;164114724;270;
164115547;164115818;271;
164116639;164116909;270;
164117732;164118002;270;
164118825;164119095;270;
164119918;164120188;270;
164121010;164121295;285;
164122102;164122387;285;
164123195;164123480;285;
164124289;164124577;288;
164125388;164125677;289;
164126486;164126786;300;
164127584;164127884;300;
164128680;164128980;300;
164129776;164130076;300;
164130872;164131172;300;
164131968;164132272;304;
164133069;164133381;312;
164134167;164134478;311;
164135266;164135535;269;
164136360;164136620;260;
164137453;164137713;260;
164138546;164138816;270;
164139639;164139909;270;
164140731;164141002;271;
164141823;164142093;270;
164142916;164143186;270;
164144007;164144293;286;
164145099;164145385;286;
164146191;164146476;285;
164147285;164147555;270;
164148378;164148648;270;
164149471;164149741;270;
164150564;164150834;270;
164151657;164151927;270;
164152750;164153020;270;
164153841;164154112;271;
164154933;164155193;260;
164156024;164156352;328;
164157122;164157439;317;
164158232;164158521;289;
164159330;164159630;300;
164160428;164160728;300;
164161525;164161826;301;
164162622;164162922;300;
164163719;164164019;300;
164164822;164165122;300;
164165921;164166226;305;
164167018;164167334;316;
164168115;164168432;317;
164169222;164169482;260;
164170316;164170576;260;
164171409;164171679;270;
164172501;164172771;270;
164173594;164173864;270;
164174687;164174957;270;
164175779;164176049;270;
164176872;164177142;270;
164177963;164178249;286;
164179053;164179340;287;
164180144;164180430;286;
164181238;164181508;270;
164182330;164182601;271;
164183422;164183692;270;
164184515;164184785;270;
164185612;164185883;271;
164186705;164186965;260;
164187800;164188097;297;
164188899;164189188;289;
164189995;164190299;304;
164191092;164191404;312;
164192188;164192500;312;
164193287;164193587;300;
164194384;164194684;300;
164195479;164195779;300;
164196582;164196871;289;
164197680;164197969;289;
164198778;164199045;267;
164199871;164200131;260;
164200964;164201239;275;
164202055;164202340;285;
164203146;164203431;285;
164204238;164204508;270;
164205331;164205601;270;
164206424;164206694;270;
164207517;164207787;270;
164208610;164208880;270;
164209703;164209973;270;
164210796;164211066;270;
164211887;164212147;260;
164212980;164213260;280;
164214071;164214352;281;
164215163;164215452;289;
164216256;164216527;271;
164217353;164217613;260;
164218448;164218708;260;
164219543;164219841;298;
164220642;164220931;289;
164221740;164222029;289;
164222914;164223203;289;
164224028;164224338;310;
164225123;164225440;317;
164226235;164226535;300;
164227333;164227633;300;
164228431;164228720;289;
164229529;164229792;263;
164230623;164230883;260;
164231716;164231976;260;
164232809;164233079;270;
164233901;164234171;270;
164234994;164235279;285;
164236085;164236371;286;
164237176;164237461;285;
164238275;164238545;270;
164239368;164239638;270;
164240461;164240731;270;
164241554;164241824;270;
164242647;164242917;270;
164243739;164244009;270;
164244832;164245102;270;
164245924;164246195;271;
164247014;164247287;273;
164248106;164248387;281;
164249202;164249533;331;
164250300;164250560;260;
164251396;164251685;289;
164252493;164252793;300;
164253589;164253889;300;
164254685;164254985;300;
164255783;164256083;300;
164256881;164257181;300;
164257978;164258322;344;
164259075;164259402;327;
164260173;164260490;317;
164261272;164261549;277;
164262367;164262627;260;
164263460;164263720;260;
164264553;164264823;270;
164265646;164265916;270;
164266739;164267009;270;
164267832;164268102;270;
164268925;164269195;270;
164270022;164270295;273;
164271116;164271397;281;
164272219;164272489;270;
164273313;164273583;270;
164274406;164274676;270;
164275500;164275770;270;
164276591;164276861;270;
164277683;164277953;270;
164278774;164279045;271;
164279866;164280136;270;
164280960;164281236;276;
164282052;164282427;375;
164283150;164283461;311;
164284250;164284539;289;
164285348;164285637;289;
164286446;164286746;300;
164287544;164287833;289;
164288642;164288931;289;
164289740;164290029;289;
164290855;164291144;289;
164291954;164292261;307;
164293051;164293368;317;
164294148;164294465;317;
164295247;164295547;300;
164296344;164296633;289;
164297440;164297729;289;
164298538;164298827;289;
164299636;164299936;300;
164300734;164301034;300;
164301834;164302123;289;
164302932;164303195;263;
164304025;164304303;278;
164305118;164305400;282;
164306226;164306486;260;
164307320;164307580;260;
164308413;164308673;260;
164309507;164309767;260;
164310600;164310870;270;
164311727;164311987;260;
164312821;164313081;260;
164313916;164314223;307;
164315013;164315323;310;
164316109;164316422;313;
164317222;164317512;290;
164318321;164318610;289;
164319416;164319716;300;
164320512;164320812;300;
164321609;164321909;300;
164322711;164323011;300;
164323810;164324099;289;
164324908;164325176;268;
164326000;164326278;278;
164327092;164327372;280;
164328184;164328469;285;
164329278;164329548;270;
164330371;164330641;270;
164331463;164331733;270;
164332556;164332826;270;
164333649;164333919;270;
164334742;164335012;270;
164335835;164336105;270;
164336927;164337197;270;
164338019;164338293;274;
164339111;164339392;281;
164340202;164340483;281;
164341296;164341566;270;
164342389;164342659;270;
164343486;164343756;270;
164344579;164344839;260;
164345670;164345970;300;
164346768;164347057;289;
164347866;164348155;289;
164348964;164349280;316;
164350061;164350378;317;
164351157;164351474;317;
164352255;164352555;300;
164353353;164353653;300;
164354452;164354741;289;
164355550;164355819;269;
164356644;164356904;260;
164357737;164358007;270;
164358830;164359100;270;
164359923;164360193;270;
164361014;164361306;292;
164362106;164362387;281;
164363197;164363478;281;
164364295;164364565;270;
164365390;164365660;270;
164366482;164366752;270;
164367575;164367845;270;
164368666;164368936;270;
164369757;164370027;270;
164370848;164371118;270;
164371941;164372225;284;
164373033;164373318;285;
164374124;164374409;285;
164375286;164375547;261;
164376379;164376639;260;
164377473;164377773;300;
164378570;164378870;300;
164379667;164379967;300;
164380765;164381065;300;
164381862;164382163;301;
164382959;164383275;316;
164384055;164384372;317;
164385152;164385476;324;
164386252;164386541;289;
164387349;164387623;274;
164388444;164388704;260;
164389537;164389797;260;
164390630;164390890;260;
164391723;164391993;270;
164392815;164393085;270;
164393908;164394178;270;
164395000;164395285;285;
164396096;164396382;286;
164397188;164397474;286;
164398281;164398552;271;
164399373;164399643;270;
164400467;164400737;270;
164401558;164401828;270;
164402706;164402966;260;
164403799;164404069;270;
164404892;164405162;270;
164405984;164406275;291;
164407077;164407367;290;
164408169;164408455;286;
164409263;164409533;270;
164410356;164410626;270;
164411448;164411718;270;
164412541;164412811;270;
164413634;164413904;270;
164414726;164414996;270;
164415819;164416089;270;
164416917;164417187;270;
164418010;164418287;277;
164419103;164419467;364;
164420200;164420513;313;
164421298;164421598;300;
164422397;164422697;300;
164423495;164423795;300;
164424593;164424893;300;
164425691;164425991;300;
164426789;164427089;300;
164427887;164428176;289;
164428985;164429293;308;
164430082;164430395;313;
164431179;164431495;316;
164432278;164432567;289;
164433376;164433676;300;
164434474;164434774;300;
164435572;164435861;289;
164436669;164436970;301;
164437804;164438093;289;
164438904;164439193;289;
164439995;164440269;274;
164441088;164441364;276;
164442179;164442459;280;
164443270;164443540;270;
164444362;164444622;260;
164445455;164445725;270;
164446548;164446818;270;
164447640;164447910;270;
164448749;164449009;260;
164449842;164450103;261;
164450935;164451205;270;
164452041;164452320;279;
164453133;164453418;285;
164454240;164454510;270;
164455334;164455604;270;
164456426;164456696;270;
164457519;164457789;270;
164458612;164458882;270;
164459705;164459975;270;
164460798;164461068;270;
164461891;164462161;270;
164462984;164463286;302;
164464075;164464361;286;
164465166;164465451;285;
164466261;164466531;270;
164467353;164467623;270;
164468444;164468714;270;
164469536;164469806;270;
164470629;164470899;270;
164471722;164471992;270;
164472815;164473085;270;
164473908;164474178;270;
164475000;164475284;284;
164476092;164476377;285;
164477184;164477469;285;
164478278;164478548;270;
164479371;164479641;270;
164480468;164480729;261;
164481562;164481822;260;
164482657;164482946;289;
164483756;164484045;289;
164484854;164485143;289;
164485952;164486268;316;
164487048;164487365;317;
164488145;164488461;316;
164489244;164489544;300;
164490342;164490642;300;
164491439;164491728;289;
164492536;164492798;262;
164493629;164493889;260;
164494721;164494981;260;
164495814;164496084;270;
164496907;164497177;270;
164497999;164498284;285;
164499091;164499376;285;
164500183;164500468;285;
164501282;164501542;260;
164502375;164502645;270;
164503468;164503738;270;
164504561;164504831;270;
164505653;164505923;270;
164506746;164507016;270;
164507839;164508109;270;
164508931;164509201;270;
164510037;164510323;286;
164511129;164511414;285;
164512236;164512497;261;
164513330;164513619;289;
164514429;164514718;289;
164515527;164515816;289;
164516624;164516924;300;
164517721;164518021;300;
164518817;164519117;300;
164519914;164520230;316;
164521010;164521330;320;
164522112;164522430;318;
164523227;164523516;289;
164524325;164524593;268;
164525419;164525679;260;
164526512;164526772;260;
164527604;164527864;260;
164528697;164528957;260;
164529789;164530060;271;
164530881;164531151;270;
164531973;164532264;291;
164533065;164533351;286;
164534156;164534442;286;
164535250;164535520;270;
164536343;164536613;270;
164537435;164537706;271;
164538527;164538797;270;
164539620;164539890;270;
164540712;164540982;270;
164541803;164542073;270;
164542895;164543165;270;
164543985;164544264;279;
164545077;164545446;369;
164546175;164546501;326;
164547276;164547565;289;
164548374;164548674;300;
164549472;164549772;300;
164550569;164550869;300;
164551667;164551967;300;
164552765;164553065;300;
164553869;164554169;300;
164554967;164555284;317;
164556064;164556382;318;
164557161;164557478;317;
164558260;164558560;300;
164559357;164559657;300;
164560455;164560755;300;
164561552;164561852;300;
164562650;164562950;300;
164563747;164564047;300;
164564845;164565134;289;
164565943;164566247;304;
164567035;164567314;279;
164568126;164568408;282;
164569231;164569491;260;
164570325;164570595;270;
164571418;164571688;270;
164572511;164572781;270;
164573603;164573873;270;
164574701;164574971;270;
164575795;164576065;270;
164576888;164577158;270;
164577981;164578265;284;
164579073;164579358;285;
164580165;164580450;285;
164581260;164581530;270;
164582414;164582674;260;
164583508;164583768;260;
164584600;164584860;260;
164585698;164585959;261;
164586792;164587052;260;
164587888;164588193;305;
164588987;164589296;309;
164590084;164590397;313;
164591179;164591495;316;
164592276;164592577;301;
164593372;164593672;300;
164594469;164594769;300;
164595567;164595867;300;
164596665;164596954;289;
164597764;164598039;275;
164598859;164599119;260;
164599952;164600237;285;
164601045;164601330;285;
164602137;164602423;286;
164603244;164603504;260;
164604337;164604607;270;
164605430;164605700;270;
164606528;164606798;270;
164607622;164607892;270;
164608715;164608985;270;
164609808;164610078;270;
164610900;164611170;270;
164611993;164612280;287;
164613085;164613366;281;
164614177;164614458;281;
164615269;164615539;270;
164616360;164616630;270;
164617452;164617712;260;
164618546;164618850;304;
164619646;164619935;289;
164620743;164621032;289;
164621841;164622130;289;
164622939;164623255;316;
164624035;164624353;318;
164625131;164625449;318;
164626244;164626533;289;
164627341;164627641;300;
164628438;164628738;300;
164629530;164629790;260;
164630623;164630893;270;
164631716;164631986;270;
164632808;164633078;270;
164633901;164634171;270;
164634993;164635278;285;
164636084;164636370;286;
164637176;164637461;285;
164638275;164638536;261;
164639368;164639638;270;
164640460;164640730;270;
164641552;164641822;270;
164642643;164642913;270;
164643735;164643996;261;
164644828;164645098;270;
164645921;164646191;270;
164647013;164647298;285;
164648104;164648390;286;
164649201;164649532;331;
164650296;164650556;260;
164651392;164651681;289;
164652490;164652779;289;
164653587;164653876;289;
164654684;164654984;300;
164655782;164656082;300;
164656879;164657180;301;
164657976;164658299;323;
164659072;164659397;325;
164660168;164660484;316;
164661265;164661534;269;
164662359;164662619;260;
164663452;164663712;260;
164664545;164664805;260;
164665637;164665907;270;
164666730;164667000;270;
164667823;164668093;270;
164668915;164669185;270;
164670012;164670315;303;
164671104;164671389;285;
164672196;164672481;285;
164673290;164673560;270;
164674383;164674653;270;
164675476;164675746;270;
164676568;164676839;271;
164677660;164677930;270;
164678753;164679023;270;
164679846;164680116;270;
164680939;164681200;261;
164682047;164682360;313;
164683145;164683460;315;
164684243;164684532;289;
164685340;164685640;300;
164686436;164686736;300;
164687533;164687833;300;
164688630;164688930;300;
164689727;164690027;300;
164690830;164691130;300;
164691929;164692235;306;
164693026;164693362;336;
164694120;164694405;285;
164695224;164695484;260;
164696318;164696578;260;
164697410;164697681;271;
164698502;164698772;270;
164699595;164699865;270;
164700689;164700959;270;
164701782;164702043;261;
164702875;164703180;305;
164703973;164704281;308;
164705071;164705382;311;
164706168;164706483;315;
164707267;164707567;300;
164708365;164708666;301;
164709462;164709762;300;
164710559;164710859;300;
164711663;164711952;289;
164712762;164713051;289;
164713858;164714132;274;
164714951;164715227;276;
164716042;164716323;281;
164717133;164717419;286;
164718239;164718509;270;
164719333;164719603;270;
164720426;164720696;270;
164721519;164721789;270;
164722612;164722882;270;
164723705;164723975;270;
164724798;164725068;270;
164725891;164726161;270;
164726984;164727268;284;
164728076;164728361;285;
164729168;164729453;285;
164730262;164730532;270;
164731355;164731625;270;
164732453;164732723;270;
164733547;164733807;260;
164734642;164734947;305;
164735742;164736031;289;
164736840;164737129;289;
164737937;164738246;309;
164739032;164739350;318;
164740128;164740446;318;
164741241;164741530;289;
164742339;164742639;300;
164743438;164743727;289;
164744535;164744811;276;
164745629;164745889;260;
164746722;164746982;260;
164747815;164748085;270;
164748908;164749178;270;
164750001;164750286;285;
164751093;164751378;285;
164752185;164752470;285;
164753284;164753554;270;
164754378;164754648;270;
164755471;164755741;270;
164756564;164756834;270;
164757657;164757927;270;
164758749;164759019;270;
164759842;164760112;270;
164760935;164761205;270;
164762108;164762386;278;
164763199;164763480;281;
164764292;164764562;270;
164765386;164765660;274;
164766481;164766741;260;
164767586;164767846;260;
164768682;164768942;260;
164769776;164770046;270;
164770869;164771129;260;
164771963;164772261;298;
164773056;164773332;276;
164774186;164774510;324;
164775282;164775542;260;
164776382;164776707;325;
164777487;164777812;325;
164778591;164778916;325;
164779695;164780020;325;
164780798;164781123;325;
164781902;164782247;345;
164783005;164783354;349;
164784107;164784470;363;
164785230;164785555;325;
164786336;164786614;278;
164787429;164787689;260;
164788522;164788782;260;
164789614;164789874;260;
164790707;164790967;260;
164791801;164792071;270;
164792894;164793154;260;
164793987;164794263;276;
164795112;164795441;329;
164796218;164796478;260;
164797317;164797606;289;
164798416;164798705;289;
164799514;164799803;289;
164800612;164800912;300;
164801710;164801999;289;
164802808;164803108;300;
164803906;164804195;289;
164805001;164805317;316;
164806098;164806408;310;
164807195;164807480;285;
164808290;164808551;261;
164809383;164809643;260;
164810477;164810737;260;
164811570;164811830;260;
164812664;164812924;260;
164813757;164814027;270;
164814850;164815110;260;
164815977;164816253;276;
164817071;164817351;280;
164818167;164818482;315;
164819267;164819556;289;
164820365;164820665;300;
164821463;164821763;300;
164822561;164822850;289;
164823659;164823948;289;
164824757;164825057;300;
164825855;164826155;300;
164826952;164827259;307;
164828048;164828330;282;
164829140;164829423;283;
164830233;164830493;260;
164831327;164831587;260;
164832420;164832680;260;
164833513;164833773;260;
164834606;164834867;261;
164835698;164835958;260;
164836797;164837067;270;
164837892;164838152;260;
164838985;164839257;272;
164840078;164840359;281;
164841170;164841451;281;
164842264;164842535;271;
164843357;164843617;260;
164844450;164844720;270;
164845543;164845803;260;
164846636;164846896;260;
164847731;164847991;260;
164848826;164849123;297;
164849926;164850232;306;
164851023;164851333;310;
164852120;164852434;314;
164853232;164853521;289;
164854330;164854619;289;
164855426;164855715;289;
164856524;164856813;289;
164857627;164857916;289;
164858726;164859015;289;
164859825;164860095;270;
164860920;164861180;260;
164862012;164862286;274;
164863104;164863385;281;
164864196;164864477;281;
164865289;164865559;270;
164866382;164866652;270;
164867474;164867744;270;
164868571;164868831;260;
164869665;164869935;270;
164870758;164871028;270;
164871851;164872121;270;
164872943;164873245;302;
164874036;164874321;285;
164875127;164875413;286;
164876234;164876504;270;
164877327;164877598;271;
164878418;164878688;270;
164879510;164879780;270;
164880603;164880873;270;
164881696;164881966;270;
164882788;164883058;270;
164883881;164884151;270;
164884973;164885257;284;
164886065;164886350;285;
164887157;164887442;285;
164888251;164888521;270;
164889349;164889609;260;
164890443;164890703;260;
164891539;164891836;297;
164892639;164892928;289;
164893737;164894037;300;
164894835;164895135;300;
164895932;164896248;316;
164897028;164897345;317;
164898124;164898441;317;
164899237;164899537;300;
164900335;164900624;289;
164901433;164901696;263;
164902526;164902786;260;
164903618;164903878;260;
164904710;164904970;260;
164905803;164906073;270;
164906896;164907166;270;
164907988;164908273;285;
164909079;164909365;286;
164910175;164910502;327;
164911270;164911530;260;
164912365;164912654;289;
164913463;164913752;289;
164914560;164914849;289;
164915658;164915947;289;
164916756;164917045;289;
164917853;164918142;289;
164918951;164919258;307;
164920048;164920367;319;
164921145;164921460;315;
164922245;164922513;268;
164923340;164923600;260;
164924434;164924694;260;
164925527;164925787;260;
164926621;164926881;260;
164927714;164927974;260;
164928807;164929067;260;
164929900;164930160;260;
164931027;164931353;326;
164932120;164932398;278;
164933229;164933518;289;
164934327;164934616;289;
164935425;164935725;300;
164936523;164936823;300;
164937621;164937921;300;
164938718;164939007;289;
164939816;164940105;289;
164940989;164941306;317;
164942088;164942402;314;
164943186;164943474;288;
164944281;164944541;260;
164945373;164945633;260;
164946465;164946725;260;
164947555;164947815;260;
164948648;164948918;270;
164949741;164950011;270;
164950833;164951103;270;
164951931;164952201;270;
164953032;164953314;282;
164954123;164954404;281;
164955229;164955499;270;
164956323;164956593;270;
164957415;164957685;270;
164958508;164958778;270;
164959600;164959870;270;
164960692;164960962;270;
164961785;164962055;270;
164962881;164963141;260;
164963975;164964250;275;
164965069;164965383;314;
164966167;164966482;315;
164967266;164967555;289;
164968364;164968664;300;
164969461;164969761;300;
164970557;164970857;300;
164971653;164971953;300;
164972748;164973048;300;
164973846;164974136;290;
164974943;164975245;302;
164976035;164976314;279;
164977126;164977408;282;
164978233;164978493;260;
164979326;164979597;271;
164980418;164980688;270;
164981510;164981780;270;
164982602;164982872;270;
164983700;164983960;260;
164984794;164985064;270;
164985886;164986156;270;
164986979;164987263;284;
164988071;164988356;285;
164989163;164989448;285;
164990256;164990526;270;
164991349;164991619;270;
164992441;164992711;270;
164993534;164993804;270;
164994626;164994886;260;
164995718;164996011;293;
164996816;164997105;289;
164997912;164998201;289;
164999026;164999336;310;
165000122;165000436;314;
165001236;165001525;289;
165002335;165002635;300;
165003432;165003732;300;
165004534;165004823;289;
165005633;165005922;289;
165006731;165006998;267;
165007825;165008085;260;
165008917;165009177;260;
165010010;165010295;285;
165011101;165011386;285;
165012193;165012478;285;
165013287;165013557;270;
165014380;165014650;270;
165015472;165015742;270;
165016564;165016835;271;
165017656;165017926;270;
165018748;165019019;271;
165019839;165020109;270;
165020929;165021199;270;
165022035;165022315;280;
165023126;165023411;285;
165024233;165024504;271;
165025331;165025591;260;
165026425;165026685;260;
165027520;165027817;297;
165028619;165028908;289;
165029717;165030006;289;
165030814;165031103;289;
165031911;165032227;316;
165033007;165033324;317;
165034103;165034420;317;
165035199;165035516;317;
165036302;165036591;289;
165037401;165037690;289;
165038499;165038766;267;
165039592;165039852;260;
165040685;165040945;260;
165041778;165042048;270;
165042870;165043140;270;
165043961;165044247;286;
165045051;165045338;287;
165046141;165046428;287;
165047238;165047509;271;
165048331;165048601;270;
165049424;165049694;270;
165050516;165050786;270;
165051609;165051879;270;
165052701;165052971;270;
165053794;165054064;270;
165054886;165055156;270;
165055978;165056262;284;
165057070;165057361;291;
165058163;165058438;275;
165059257;165059556;299;
165060354;165060643;289;
165061451;165061751;300;
165062546;165062835;289;
165063644;165063944;300;
165064741;165065041;300;
165065838;165066138;300;
165066934;165067258;324;
165068030;165068340;310;
165069126;165069412;286;
165070232;165070492;260;
165071326;165071586;260;
165072419;165072689;270;
165073512;165073782;270;
165074604;165074874;270;
165075696;165075967;271;
165076788;165077058;270;
165077885;165078155;270;
165078978;165079285;307;
165080070;165080351;281;
165081161;165081442;281;
165082255;165082525;270;
165083347;165083617;270;
165084439;165084709;270;
165085531;165085801;270;
165086623;165086893;270;
165087715;165087985;270;
165088811;165089082;271;
165089904;165090164;260;
165090998;165091311;313;
165092095;165092408;313;
165093191;165093518;327;
165094289;165094589;300;
165095385;165095685;300;
165096481;165096781;300;
165097578;165097878;300;
165098675;165098975;300;
165099774;165100063;289;
165100871;165101139;268;
165101965;165102240;275;
165103057;165103336;279;
165104149;165104434;285;
165105242;165105512;270;
165106335;165106605;270;
165107427;165107697;270;
165108520;165108790;270;
165109616;165109877;261;
165110709;165110979;270;
165111801;165112072;271;
165112893;165113163;270;
165113985;165114270;285;
165115077;165115362;285;
165116168;165116453;285;
165117262;165117532;270;
165118355;165118625;270;
165119446;165119716;270;
165120599;165120859;260;
165121692;165121962;270;
165122785;165123055;270;
165123877;165124147;270;
165124969;165125253;284;
165126061;165126346;285;
165127157;165127442;285;
165128251;165128521;270;
165129344;165129614;270;
165130442;165130712;270;
165131536;165131796;260;
165132631;165132928;297;
165133731;165134020;289;
165134829;165135118;289;
165135927;165136243;316;
165137024;165137341;317;
165138121;165138438;317;
165139235;165139535;300;
165140333;165140633;300;
165141431;165141720;289;
165142527;165142790;263;
165143620;165143880;260;
165144712;165144973;261;
165145805;165146065;260;
165146897;165147167;270;
165147990;165148275;285;
165149081;165149367;286;
165150172;165150457;285;
165151271;165151541;270;
165152365;165152635;270;
165153458;165153728;270;
165154551;165154821;270;
165155641;165155901;260;
165156735;165157005;270;
165157827;165158097;270;
165158920;165159190;270;
165160012;165160293;281;
165161103;165161384;281;
165162200;165162481;281;
165163295;165163555;260;
165164389;165164685;296;
165165489;165165778;289;
165166586;165166875;289;
165167683;165167983;300;
165168779;165169079;300;
165169875;165170175;300;
165170973;165171289;316;
165172070;165172394;324;
165173168;165173484;316;
165174267;165174530;263;
165175362;165175622;260;
165176455;165176715;260;
165177548;165177818;270;
165178641;165178911;270;
165179734;165180004;270;
165180827;165181097;270;
165181919;165182189;270;
165183016;165183308;292;
165184108;165184390;282;
165185200;165185481;281;
165186294;165186564;270;
165187386;165187657;271;
165188478;165188748;270;
165189571;165189841;270;
165190664;165190934;270;
165191757;165192027;270;
165192848;165193118;270;
165193941;165194201;260;
165195048;165195361;313;
165196145;165196460;315;
165197244;165197533;289;
165198342;165198631;289;
165199439;165199728;289;
165200537;165200837;300;
165201634;165201934;300;
165202731;165203031;300;
165203835;165204124;289;
165204934;165205239;305;
165206031;165206368;337;
165207126;165207411;285;
165208230;165208490;260;
165209324;165209594;270;
165210418;165210688;270;
165211511;165211771;260;
165212604;165212864;260;
165213697;165213957;260;
165214791;165215051;260;
165215885;165216189;304;
165216983;165217294;311;
165218080;165218394;314;
165219177;165219495;318;
165220276;165220565;289;
165221373;165221662;289;
165222470;165222759;289;
165223566;165223855;289;
165224702;165224991;289;
165225802;165226091;289;
165226895;165227155;260;
165227989;165228266;277;
165229081;165229362;281;
165230174;165230459;285;
165231268;165231528;260;
165232361;165232621;260;
165233454;165233715;261;
165234547;165234807;260;
165235640;165235901;261;
165236733;165236993;260;
165237826;165238086;260;
165238919;165239179;260;
165240012;165240290;278;
165241104;165241386;282;
165242195;165242481;286;
165243289;165243549;260;
165244381;165244641;260;
165245473;165245733;260;
165246566;165246826;260;
165247657;165247962;305;
165248757;165249046;289;
165249855;165250144;289;
165250952;165251259;307;
165252048;165252366;318;
165253144;165253461;317;
165254243;165254543;300;
165255341;165255641;300;
165256444;165256733;289;
165257543;165257832;289;
165258641;165258914;273;
165259736;165259996;260;
165260829;165261089;260;
165261922;165262192;270;
165263013;165263287;274;
165264105;165264379;274;
165265197;165265477;280;
165266291;165266561;270;
165267388;165267658;270;
165268482;165268752;270;
165269573;165269843;270;
165270665;165270935;270;
165271757;165272027;270;
165272849;165273119;270;
165273942;165274227;285;
165275034;165275319;285;
165276126;165276411;285;
165277234;165277504;270;
165278332;165278593;261;
165279425;165279685;260;
165280521;165280826;305;
165281621;165281910;289;
165282719;165283019;300;
165283816;165284116;300;
165284914;165285250;336;
165286010;165286328;318;
165287106;165287423;317;
165288202;165288519;317;
165289300;165289589;289;
165290399;165290675;276;
165291493;165291754;261;
165292586;165292846;260;
165293678;165293948;270;
165294770;165295040;270;
165295862;165296132;270;
165296953;165297239;286;
165298045;165298331;286;
165299142;165299468;326;
165300295;165300555;260;
165301390;165301690;300;
165302488;165302788;300;
165303586;165303875;289;
165304683;165304972;289;
165305781;165306081;300;
165306878;165307167;289;
165307976;165308284;308;
165309072;165309397;325;
165310171;165310487;316;
165311271;165311539;268;
165312366;165312626;260;
165313460;165313720;260;
165314553;165314813;260;
165315646;165315906;260;
165316739;165316999;260;
165317833;165318093;260;
165318926;165319196;270;
165320017;165320291;274;
165321109;165321387;278;
165322200;165322480;280;
165323293;165323553;260;
165324385;165324655;270;
165325478;165325738;260;
165326570;165326830;260;
165327663;165327923;260;
165328755;165329015;260;
165329881;165330141;260;
165330976;165331252;276;
165332071;165332383;312;
165333168;165333484;316;
165334268;165334568;300;
165335365;165335666;301;
165336462;165336762;300;
165337560;165337860;300;
165338657;165338957;300;
165339755;165340055;300;
165340852;165341141;289;
165341950;165342233;283;
165343099;165343376;277;
165344193;165344473;280;
165345288;165345548;260;
165346381;165346641;260;
165347474;165347734;260;
165348568;165348828;260;
165349661;165349921;260;
165350790;165351050;260;
165351885;165352145;260;
165352980;165353289;309;
165354078;165354390;312;
165355175;165355491;316;
165356275;165356564;289;
165357373;165357662;289;
165358471;165358760;289;
165359569;165359858;289;
165360666;165360967;301;
165361764;165362053;289;
165362861;165363124;263;
165363954;165364231;277;
165365046;165365326;280;
165366138;165366421;283;
165367233;165367493;260;
165368326;165368586;260;
165369419;165369689;270;
165370512;165370772;260;
165371638;165371899;261;
165372732;165372992;260;
165373827;165374117;290;
165374925;165375231;306;
165376022;165376333;311;
165377118;165377432;314;
165378232;165378521;289;
165379331;165379620;289;
165380428;165380717;289;
165381525;165381826;301;
165382622;165382911;289;
165383720;165383992;272;
165384815;165385075;260;
165385907;165386167;260;
165386998;165387302;304;
165388089;165388376;287;
165389181;165389467;286;
165390275;165390545;270;
165391368;165391638;270;
165392466;165392726;260;
165393560;165393830;270;
165394653;165394923;270;
165395745;165396015;270;
165396838;165397108;270;
165397931;165398201;270;
165399037;165399323;286;
165400128;165400414;286;
165401235;165401505;270;
165402328;165402599;271;
165403420;165403690;270;
165404514;165404784;270;
165405606;165405876;270;
165406699;165406969;270;
165407791;165408061;270;
165408884;165409154;270;
165409977;165410266;289;
165411067;165411348;281;
165412158;165412439;281;
165413250;165413520;270;
165414344;165414604;260;
165415437;165415732;295;
165416536;165416825;289;
165417634;165417923;289;
165418731;165419031;300;
165419829;165420129;300;
165420927;165421243;316;
165422024;165422341;317;
165423120;165423437;317;
165424240;165424529;289;
165425339;165425628;289;
165426437;165426704;267;
165427531;165427791;260;
165428624;165428894;270;
165429717;165429987;270;
165430809;165431079;270;
165431902;165432172;270;
165432995;165433279;284;
165434087;165434379;292;
165435179;165435455;276;
165436272;165436542;270;
165437364;165437634;270;
165438456;165438726;270;
165439549;165439819;270;
165440641;165440912;271;
165441733;165442003;270;
165442826;165443096;270;
165443918;165444188;270;
165445015;165445293;278;
165446107;165446389;282;
165447199;165447516;317;
165448298;165448587;289;
165449396;165449685;289;
165450493;165450794;301;
165451588;165451888;300;
165452686;165452986;300;
165453783;165454083;300;
165454880;165455180;300;
165455982;165456356;374;
165457081;165457396;315;
165458177;165458466;289;
165459271;165459541;270;
165460364;165460634;270;
165461457;165461727;270;
165462549;165462819;270;
165463640;165463910;270;
165464732;165465002;270;
165465824;165466094;270;
165466917;165467187;270;
165468010;165468296;286;
165469101;165469387;286;
165470193;165470479;286;
165471287;165471557;270;
165472380;165472650;270;
165473473;165473743;270;
165474565;165474835;270;
