start time;end time;elapsed utime;
383122398;383122643;245;
383123403;383123648;245;
383124406;383124651;245;
383125410;383125655;245;
383126414;383126659;245;
383127416;383127661;245;
383128421;383128666;245;
383129424;383129669;245;
383130426;383130671;245;
383131430;383131675;245;
383132432;383132677;245;
383133436;383133681;245;
383134438;383134683;245;
383135483;383135719;236;
383136486;383136722;236;
383137489;383137734;245;
383138492;383138737;245;
383139496;383139741;245;
383140499;383140744;245;
383141503;383141748;245;
383142508;383142753;245;
383143511;383143756;245;
383144517;383144762;245;
383145521;383145766;245;
383146526;383146771;245;
383147529;383147774;245;
383148532;383148777;245;
383149534;383149779;245;
383150536;383150781;245;
383151539;383151784;245;
383152542;383152787;245;
383153544;383153789;245;
383154547;383154792;245;
383155549;383155794;245;
383156551;383156796;245;
383157553;383157798;245;
383158556;383158801;245;
383159559;383159804;245;
383160562;383160807;245;
383161566;383161811;245;
383162570;383162815;245;
383163573;383163818;245;
383164576;383164821;245;
383165579;383165824;245;
383166582;383166827;245;
383167584;383167829;245;
383168588;383168833;245;
383169590;383169835;245;
383170602;383170847;245;
383171605;383171850;245;
383172610;383172855;245;
383173613;383173858;245;
383174615;383174860;245;
383175617;383175862;245;
383176619;383176864;245;
383177622;383177867;245;
383178625;383178870;245;
383179629;383179874;245;
383180632;383180877;245;
383181635;383181880;245;
383182639;383182884;245;
383183641;383183886;245;
383184643;383184888;245;
383185646;383185891;245;
383186650;383186895;245;
383187652;383187897;245;
383188654;383188899;245;
383189658;383189903;245;
383190661;383190906;245;
383191664;383191909;245;
383192669;383192914;245;
383193672;383193917;245;
383194674;383194919;245;
383195677;383195922;245;
383196681;383196926;245;
383197686;383197931;245;
383198690;383198935;245;
383199692;383199937;245;
383200696;383200941;245;
383201698;383201943;245;
383202700;383202945;245;
383203702;383203947;245;
383204705;383204950;245;
383205708;383205953;245;
383206711;383206956;245;
383207716;383207961;245;
383208719;383208964;245;
383209722;383209967;245;
383210726;383210971;245;
383211729;383211974;245;
383212733;383212978;245;
383213736;383213981;245;
383214739;383214984;245;
383215742;383215987;245;
383216746;383216991;245;
383217751;383217996;245;
383218754;383218999;245;
383219758;383220003;245;
383220761;383221006;245;
383221765;383222010;245;
383222768;383223013;245;
383223773;383224018;245;
383224778;383225023;245;
383225783;383226028;245;
383226789;383227034;245;
383227791;383228036;245;
383228794;383229039;245;
383229799;383230044;245;
383230801;383231046;245;
383231804;383232049;245;
383232806;383233051;245;
383233809;383234054;245;
383234812;383235057;245;
383235815;383236060;245;
383236818;383237063;245;
383237820;383238065;245;
383238824;383239069;245;
383239827;383240072;245;
383240833;383241078;245;
383241837;383242082;245;
383242841;383243086;245;
383243845;383244090;245;
383244848;383245093;245;
383245851;383246096;245;
383246855;383247100;245;
383247857;383248102;245;
383248861;383249106;245;
383249863;383250108;245;
383250866;383251111;245;
383251871;383252116;245;
383252874;383253119;245;
383253878;383254123;245;
383254881;383255126;245;
383255883;383256128;245;
383256886;383257131;245;
383257889;383258134;245;
383258891;383259136;245;
383259893;383260138;245;
383260897;383261142;245;
383261900;383262145;245;
383262904;383263149;245;
383263907;383264152;245;
383264909;383265154;245;
383265912;383266157;245;
383266914;383267159;245;
383267917;383268162;245;
383268920;383269165;245;
383269922;383270167;245;
383270924;383271169;245;
383271927;383272172;245;
383272931;383273176;245;
383273936;383274181;245;
383274939;383275184;245;
383275942;383276187;245;
383276945;383277190;245;
383277948;383278193;245;
383278950;383279195;245;
383279954;383280199;245;
383280956;383281201;245;
383281960;383282215;255;
383282965;383283226;261;
383283969;383284225;256;
383284971;383285228;257;
383285973;383286232;259;
383286977;383287237;260;
383287978;383288238;260;
383288979;383289238;259;
383289982;383290241;259;
383290985;383291245;260;
383291988;383292247;259;
383292991;383293251;260;
383293993;383294245;252;
383294998;383295243;245;
383296001;383296231;230;
383297003;383297233;230;
383298005;383298235;230;
383299048;383299282;234;
383300051;383300282;231;
383301055;383301286;231;
383302057;383302289;232;
383303059;383303294;235;
383304062;383304294;232;
383305066;383305298;232;
383306070;383306329;259;
383307073;383307327;254;
383308076;383308331;255;
383309079;383309337;258;
383310083;383310337;254;
383311086;383311345;259;
383312088;383312342;254;
383313092;383313342;250;
383314093;383314352;259;
383315096;383315356;260;
383316098;383316358;260;
383317100;383317334;234;
383318102;383318335;233;
383319105;383319338;233;
383320108;383320342;234;
383321111;383321349;238;
383322114;383322352;238;
383323117;383323351;234;
383324120;383324374;254;
383325123;383325355;232;
383326126;383326363;237;
383327128;383327371;243;
383328131;383328374;243;
383329135;383329379;244;
383330139;383330384;245;
383331141;383331384;243;
383332145;383332382;237;
383333148;383333385;237;
383334150;383334387;237;
383335153;383335390;237;
383336157;383336399;242;
383337160;383337395;235;
383338163;383338420;257;
383339166;383339431;265;
383340168;383340433;265;
383341171;383341436;265;
383342174;383342432;258;
383343176;383343434;258;
383344178;383344427;249;
383345182;383345440;258;
383346184;383346451;267;
383347187;383347454;267;
383348188;383348425;237;
383349191;383349436;245;
383350194;383350439;245;
383351196;383351441;245;
383352198;383352444;246;
383353202;383353447;245;
383354204;383354449;245;
383355217;383355442;225;
383356224;383356441;217;
383357226;383357451;225;
383358227;383358443;216;
383359231;383359447;216;
383360235;383360451;216;
383361237;383361453;216;
383362241;383362457;216;
383363245;383363461;216;
383364248;383364464;216;
383365250;383365466;216;
383366254;383366470;216;
383367257;383367473;216;
383368259;383368475;216;
383369262;383369498;236;
383370265;383370501;236;
383371268;383371504;236;
383372271;383372507;236;
383373275;383373511;236;
383374277;383374513;236;
383375280;383375516;236;
383376282;383376518;236;
383377284;383377520;236;
383378287;383378532;245;
383379289;383379534;245;
383380293;383380538;245;
383381296;383381541;245;
383382298;383382543;245;
383383300;383383545;245;
383384303;383384548;245;
383385305;383385550;245;
383386307;383386552;245;
383387309;383387554;245;
383388311;383388556;245;
383389314;383389559;245;
383390317;383390562;245;
383391320;383391565;245;
383392323;383392568;245;
383393326;383393571;245;
383394329;383394574;245;
383395332;383395577;245;
383396337;383396582;245;
383397340;383397585;245;
383398342;383398587;245;
383399345;383399590;245;
383400347;383400592;245;
383401351;383401596;245;
383402355;383402600;245;
383403358;383403603;245;
383404361;383404606;245;
383405364;383405609;245;
383406366;383406611;245;
383407370;383407615;245;
383408373;383408618;245;
383409376;383409621;245;
383410379;383410624;245;
383411383;383411628;245;
383412385;383412630;245;
383413388;383413633;245;
383414391;383414636;245;
383415394;383415639;245;
383416396;383416641;245;
383417399;383417644;245;
383418403;383418648;245;
383419407;383419652;245;
383420410;383420655;245;
383421415;383421660;245;
383422419;383422664;245;
383423422;383423667;245;
383424425;383424670;245;
383425427;383425672;245;
383426430;383426675;245;
383427433;383427678;245;
383428437;383428682;245;
383429440;383429685;245;
383430444;383430689;245;
383431446;383431691;245;
383432449;383432694;245;
383433454;383433699;245;
383434456;383434701;245;
383435458;383435703;245;
383436460;383436705;245;
383437463;383437708;245;
383438467;383438712;245;
383439470;383439715;245;
383440474;383440719;245;
383441476;383441721;245;
383442480;383442725;245;
383443484;383443729;245;
383444487;383444732;245;
383445491;383445736;245;
383446494;383446739;245;
383447496;383447741;245;
383448498;383448743;245;
383449501;383449746;245;
383450504;383450749;245;
383451507;383451752;245;
383452512;383452757;245;
383453515;383453760;245;
383454519;383454764;245;
383455523;383455768;245;
383456526;383456771;245;
383457529;383457774;245;
383458533;383458778;245;
383459536;383459781;245;
383460540;383460785;245;
383461543;383461788;245;
383462546;383462791;245;
383463592;383463828;236;
383464594;383464830;236;
383465597;383465833;236;
383466599;383466835;236;
383467603;383467839;236;
383468605;383468841;236;
383469609;383469845;236;
383470612;383470848;236;
383471617;383471853;236;
383472620;383472865;245;
383473622;383473867;245;
383474626;383474871;245;
383475629;383475874;245;
383476633;383476878;245;
383477635;383477880;245;
383478639;383478884;245;
383479642;383479887;245;
383480644;383480889;245;
383481647;383481892;245;
383482651;383482896;245;
383483655;383483900;245;
383484658;383484903;245;
383485661;383485906;245;
383486663;383486908;245;
383487666;383487911;245;
383488669;383488914;245;
383489673;383489918;245;
383490678;383490923;245;
383491682;383491927;245;
383492684;383492929;245;
383493688;383493933;245;
383494691;383494936;245;
383495694;383495939;245;
383496697;383496942;245;
383497702;383497947;245;
383498705;383498950;245;
383499708;383499953;245;
383500712;383500957;245;
383501717;383501962;245;
383502720;383502965;245;
383503723;383503968;245;
383504726;383504971;245;
383505729;383505974;245;
383506733;383506978;245;
383507736;383507981;245;
383508739;383508984;245;
383509742;383509987;245;
383510744;383510989;245;
383511746;383511991;245;
383512749;383512994;245;
383513753;383513998;245;
383514757;383515002;245;
383515760;383516005;245;
383516764;383517009;245;
383517769;383518014;245;
383518772;383519017;245;
383519774;383520019;245;
383520778;383521023;245;
383521781;383522026;245;
383522785;383523030;245;
383523788;383524024;236;
383524791;383525036;245;
383525793;383526038;245;
383526797;383527042;245;
383527799;383528044;245;
383528802;383529047;245;
383529804;383530049;245;
383530806;383531051;245;
383531808;383532053;245;
383532812;383533057;245;
383533816;383534052;236;
383534820;383535056;236;
383535822;383536038;216;
383536825;383537041;216;
383537828;383538044;216;
383538831;383539047;216;
383539835;383540051;216;
383540837;383541053;216;
383541839;383542055;216;
383542841;383543057;216;
383543843;383544059;216;
383544845;383545061;216;
383545847;383546063;216;
383546849;383547085;236;
383547851;383548087;236;
383548853;383549089;236;
383549856;383550092;236;
383550858;383551094;236;
383551862;383552098;236;
383552864;383553100;236;
383553868;383554104;236;
383554871;383555116;245;
383555873;383556118;245;
383556876;383557121;245;
383557878;383558123;245;
383558882;383559127;245;
383559887;383560132;245;
383560890;383561135;245;
383561894;383562139;245;
383562898;383563143;245;
383563902;383564147;245;
383564904;383565149;245;
383565908;383566153;245;
383566912;383567157;245;
383567915;383568160;245;
383568918;383569163;245;
383569921;383570166;245;
383570924;383571169;245;
383571926;383572171;245;
383572929;383573174;245;
383573932;383574177;245;
383574935;383575180;245;
383575939;383576184;245;
383576944;383577189;245;
383577947;383578192;245;
383578953;383579198;245;
383579955;383580200;245;
383580958;383581203;245;
383581964;383582220;256;
383582967;383583223;256;
383583969;383584225;256;
383584972;383585229;257;
383585973;383586239;266;
383586976;383587234;258;
383587979;383588241;262;
383588981;383589241;260;
383589983;383590243;260;
383590985;383591245;260;
383591988;383592247;259;
383592991;383593250;259;
383593994;383594254;260;
383594997;383595258;261;
383595999;383596266;267;
383597001;383597252;251;
383598003;383598247;244;
383599007;383599238;231;
383600009;383600239;230;
383601011;383601241;230;
383602014;383602245;231;
383603016;383603246;230;
383604018;383604248;230;
383605021;383605253;232;
383606024;383606254;230;
383607027;383607260;233;
383608029;383608262;233;
383609033;383609289;256;
383610036;383610292;256;
383611038;383611293;255;
383612041;383612294;253;
383613043;383613296;253;
383614046;383614299;253;
383615048;383615304;256;
383616049;383616302;253;
383617051;383617307;256;
383618054;383618313;259;
383619056;383619315;259;
383620057;383620316;259;
383621058;383621321;263;
383622061;383622323;262;
383623064;383623327;263;
383624066;383624341;275;
383625069;383625332;263;
383626072;383626335;263;
383627075;383627340;265;
383628133;383628391;258;
383629136;383629399;263;
383630139;383630375;236;
383631141;383631383;242;
383632144;383632386;242;
383633147;383633378;231;
383634150;383634387;237;
383635154;383635391;237;
383636159;383636403;244;
383637161;383637391;230;
383638164;383638401;237;
383639168;383639412;244;
383640171;383640408;237;
383641174;383641418;244;
383642176;383642421;245;
383643177;383643414;237;
383644181;383644418;237;
383645184;383645413;229;
383646187;383646432;245;
383647191;383647428;237;
383648193;383648430;237;
383649197;383649434;237;
383650201;383650438;237;
383651203;383651466;263;
383652205;383652466;261;
383653220;383653457;237;
383654222;383654458;236;
383655225;383655461;236;
383656229;383656465;236;
383657233;383657469;236;
383658236;383658472;236;
383659239;383659475;236;
383660243;383660479;236;
383661248;383661484;236;
383662251;383662467;216;
383663254;383663470;216;
383664257;383664473;216;
383665261;383665477;216;
383666264;383666480;216;
383667267;383667483;216;
383668270;383668486;216;
383669273;383669489;216;
383670277;383670493;216;
383671281;383671497;216;
383672285;383672521;236;
383673288;383673524;236;
383674291;383674527;236;
383675294;383675530;236;
383676296;383676532;236;
383677298;383677534;236;
383678300;383678536;236;
383679303;383679539;236;
383680306;383680542;236;
383681308;383681553;245;
383682310;383682555;245;
383683313;383683558;245;
383684315;383684560;245;
383685317;383685562;245;
383686320;383686565;245;
383687324;383687569;245;
383688326;383688571;245;
383689330;383689575;245;
383690333;383690578;245;
383691335;383691580;245;
383692339;383692584;245;
383693341;383693586;245;
383694345;383694590;245;
383695348;383695593;245;
383696351;383696596;245;
383697355;383697600;245;
383698357;383698602;245;
383699359;383699604;245;
383700362;383700607;245;
383701364;383701609;245;
383702369;383702614;245;
383703373;383703618;245;
383704379;383704624;245;
383705382;383705627;245;
383706386;383706631;245;
383707390;383707635;245;
383708394;383708639;245;
383709397;383709642;245;
383710400;383710645;245;
383711402;383711647;245;
383712406;383712651;245;
383713408;383713653;245;
383714411;383714656;245;
383715413;383715658;245;
383716416;383716661;245;
383717419;383717664;245;
383718421;383718666;245;
383719424;383719669;245;
383720426;383720671;245;
383721428;383721673;245;
383722431;383722676;245;
383723436;383723681;245;
383724438;383724683;245;
383725443;383725688;245;
383726447;383726692;245;
383727451;383727696;245;
383728453;383728698;245;
383729457;383729702;245;
383730460;383730705;245;
383731462;383731707;245;
383732464;383732709;245;
383733466;383733711;245;
383734470;383734715;245;
383735473;383735718;245;
383736476;383736721;245;
383737478;383737723;245;
383738480;383738725;245;
383739482;383739727;245;
383740485;383740730;245;
383741487;383741732;245;
383742489;383742734;245;
383743491;383743736;245;
383744495;383744740;245;
383745498;383745743;245;
383746500;383746745;245;
383747502;383747747;245;
383748504;383748749;245;
383749506;383749751;245;
383750510;383750755;245;
383751514;383751759;245;
383752520;383752765;245;
383753525;383753770;245;
383754528;383754773;245;
383755532;383755777;245;
383756534;383756779;245;
383757536;383757781;245;
383758539;383758784;245;
383759544;383759789;245;
383760546;383760791;245;
383761548;383761793;245;
383762552;383762797;245;
383763554;383763799;245;
383764556;383764801;245;
383765560;383765805;245;
383766564;383766809;245;
383767568;383767813;245;
383768571;383768816;245;
383769574;383769819;245;
383770579;383770824;245;
383771584;383771829;245;
383772586;383772831;245;
383773589;383773834;245;
383774592;383774837;245;
383775597;383775842;245;
383776600;383776845;245;
383777602;383777847;245;
383778606;383778851;245;
383779608;383779844;236;
383780612;383780848;236;
383781617;383781853;236;
383782620;383782856;236;
383783624;383783860;236;
383784627;383784863;236;
383785630;383785875;245;
383786634;383786879;245;
383787637;383787882;245;
383788640;383788885;245;
383789644;383789889;245;
383790647;383790892;245;
383791651;383791896;245;
383792710;383792946;236;
383793713;383793949;236;
383794716;383794952;236;
383795720;383795965;245;
383796723;383796968;245;
383797726;383797971;245;
383798730;383798975;245;
383799733;383799978;245;
383800737;383800982;245;
383801741;383801986;245;
383802745;383802990;245;
383803748;383803993;245;
383804752;383804997;245;
383805757;383806002;245;
383806761;383807006;245;
383807764;383808009;245;
383808768;383809004;236;
383809770;383810006;236;
383810773;383811009;236;
383811776;383812012;236;
383812779;383813015;236;
383813782;383814018;236;
383814784;383815020;236;
383815787;383816023;236;
383816789;383817025;236;
383817793;383818038;245;
383818796;383819085;289;
383819801;383820090;289;
383820803;383821103;300;
383821805;383822105;300;
383822807;383823107;300;
383823811;383824111;300;
383824813;383825113;300;
383825815;383826115;300;
383826819;383827119;300;
383827822;383828111;289;
383828826;383829097;271;
383829828;383830028;200;
383830830;383831030;200;
383831832;383832032;200;
383832835;383833035;200;
383833838;383834038;200;
383834840;383835040;200;
383835841;383836041;200;
383836842;383837042;200;
383837844;383838044;200;
383838846;383839046;200;
383839848;383840084;236;
383840851;383841087;236;
383841855;383842091;236;
383842858;383843094;236;
383843862;383844098;236;
383844865;383845101;236;
383845869;383846105;236;
383846872;383847108;236;
383847874;383848110;236;
383848878;383849123;245;
383849881;383850126;245;
383850884;383851129;245;
383851888;383852133;245;
383852891;383853136;245;
383853895;383854140;245;
383854898;383855143;245;
383855901;383856146;245;
383856907;383857152;245;
383857909;383858154;245;
383858912;383859157;245;
383859915;383860160;245;
383860918;383861163;245;
383861921;383862166;245;
383862925;383863170;245;
383863929;383864174;245;
383864932;383865177;245;
383865935;383866180;245;
383866938;383867183;245;
383867941;383868186;245;
383868945;383869190;245;
383869949;383870194;245;
383870951;383871196;245;
383871954;383872199;245;
383872956;383873201;245;
383873960;383874215;255;
383874963;383875218;255;
383875965;383876220;255;
383876969;383877224;255;
383877971;383878231;260;
383878973;383879239;266;
383879976;383880235;259;
383880979;383881238;259;
383881981;383882240;259;
383882983;383883243;260;
383883985;383884245;260;
383884988;383885247;259;
383885991;383886251;260;
383886993;383887255;262;
383887996;383888256;260;
383888999;383889267;268;
383890000;383890252;252;
383891002;383891246;244;
383892006;383892219;213;
383893010;383893223;213;
383894013;383894225;212;
383895015;383895227;212;
383896017;383896228;211;
383897020;383897232;212;
383898023;383898235;212;
383899027;383899240;213;
383900028;383900241;213;
383901033;383901245;212;
383902036;383902289;253;
383903040;383903295;255;
383904044;383904293;249;
383905047;383905299;252;
383906052;383906305;253;
383907056;383907308;252;
383908060;383908314;254;
383909063;383909320;257;
383910065;383910324;259;
383911068;383911327;259;
383912071;383912326;255;
383913074;383913333;259;
383914077;383914338;261;
383915079;383915342;263;
383916082;383916341;259;
383917085;383917344;259;
383918088;383918352;264;
383919091;383919355;264;
383920093;383920363;270;
383921096;383921356;260;
383922098;383922346;248;
383923102;383923335;233;
383924105;383924343;238;
383925107;383925345;238;
383926109;383926342;233;
383927112;383927350;238;
383928114;383928348;234;
383929115;383929353;238;
383930119;383930353;234;
383931120;383931359;239;
383932124;383932363;239;
383933127;383933383;256;
383934131;383934387;256;
383935133;383935389;256;
383936135;383936391;256;
383937138;383937402;264;
383938143;383938399;256;
383939146;383939402;256;
383940150;383940414;264;
383941151;383941408;257;
383942153;383942403;250;
383943155;383943404;249;
383944157;383944393;236;
383945158;383945393;235;
383946162;383946397;235;
383947165;383947401;236;
383948166;383948402;236;
383949168;383949404;236;
383950170;383950413;243;
383951171;383951407;236;
383952173;383952416;243;
383953177;383953420;243;
383954181;383954447;266;
383955184;383955442;258;
383956187;383956446;259;
383957250;383957486;236;
383958254;383958490;236;
383959256;383959492;236;
383960258;383960494;236;
383961261;383961497;236;
383962267;383962503;236;
383963271;383963507;236;
383964273;383964502;229;
383965275;383965491;216;
383966279;383966495;216;
383967282;383967498;216;
383968284;383968500;216;
383969288;383969504;216;
383970291;383970507;216;
383971293;383971509;216;
383972295;383972511;216;
383973298;383973515;217;
383974300;383974516;216;
383975303;383975539;236;
383976307;383976543;236;
383977310;383977546;236;
383978313;383978549;236;
383979315;383979551;236;
383980319;383980555;236;
383981321;383981557;236;
383982323;383982559;236;
383983327;383983563;236;
383984329;383984574;245;
383985332;383985577;245;
383986335;383986580;245;
383987337;383987582;245;
383988339;383988584;245;
383989342;383989587;245;
383990344;383990589;245;
383991346;383991591;245;
383992348;383992593;245;
383993350;383993595;245;
383994353;383994598;245;
383995358;383995603;245;
383996360;383996605;245;
383997363;383997608;245;
383998368;383998613;245;
383999372;383999617;245;
384000374;384000619;245;
384001376;384001621;245;
384002378;384002623;245;
384003380;384003625;245;
384004382;384004627;245;
384005384;384005629;245;
384006386;384006631;245;
384007389;384007634;245;
384008391;384008636;245;
384009394;384009639;245;
384010398;384010643;245;
384011402;384011647;245;
384012405;384012650;245;
384013409;384013654;245;
384014412;384014657;245;
384015415;384015660;245;
384016417;384016662;245;
384017420;384017665;245;
384018423;384018668;245;
384019425;384019670;245;
384020429;384020674;245;
384021431;384021676;245;
384022434;384022679;245;
384023438;384023683;245;
384024440;384024685;245;
384025442;384025687;245;
384026447;384026692;245;
384027449;384027694;245;
384028451;384028696;245;
384029453;384029698;245;
384030455;384030700;245;
384031460;384031705;245;
384032462;384032707;245;
384033464;384033709;245;
384034466;384034711;245;
384035469;384035714;245;
384036473;384036718;245;
384037477;384037722;245;
384038480;384038725;245;
384039484;384039729;245;
384040486;384040731;245;
384041489;384041734;245;
384042491;384042736;245;
384043494;384043739;245;
384044496;384044741;245;
384045499;384045744;245;
384046501;384046746;245;
384047505;384047750;245;
384048507;384048752;245;
384049509;384049754;245;
384050511;384050756;245;
384051515;384051760;245;
384052519;384052764;245;
384053523;384053768;245;
384054525;384054770;245;
384055528;384055773;245;
384056533;384056778;245;
384057535;384057780;245;
384058538;384058783;245;
384059540;384059785;245;
384060543;384060788;245;
384061549;384061794;245;
384062551;384062796;245;
384063553;384063798;245;
384064555;384064800;245;
384065558;384065803;245;
384066561;384066806;245;
384067563;384067808;245;
384068565;384068810;245;
384069567;384069812;245;
384070570;384070815;245;
384071572;384071817;245;
384072574;384072819;245;
384073576;384073821;245;
384074580;384074825;245;
384075583;384075828;245;
384076585;384076830;245;
384077588;384077833;245;
384078591;384078836;245;
384079604;384079840;236;
384080608;384080844;236;
384081612;384081848;236;
384082616;384082852;236;
384083619;384083855;236;
384084623;384084859;236;
384085626;384085862;236;
384086629;384086865;236;
384087635;384087880;245;
384088638;384088883;245;
384089640;384089885;245;
384090642;384090887;245;
384091645;384091890;245;
384092649;384092894;245;
384093651;384093896;245;
384094654;384094899;245;
384095656;384095901;245;
384096660;384096905;245;
384097663;384097908;245;
384098667;384098912;245;
384099669;384099914;245;
384100671;384100916;245;
384101674;384101919;245;
384102676;384102921;245;
384103678;384103923;245;
384104680;384104925;245;
384105682;384105927;245;
384106686;384106931;245;
384107688;384107933;245;
384108692;384108937;245;
384109696;384109941;245;
384110699;384110944;245;
384111701;384111946;245;
384112706;384112951;245;
384113710;384113955;245;
384114714;384114959;245;
384115717;384115962;245;
384116720;384116965;245;
384117722;384117967;245;
384118725;384118970;245;
384119728;384119973;245;
384120730;384120975;245;
384121776;384122021;245;
384122778;384123023;245;
384123780;384124025;245;
384124782;384125027;245;
384125786;384126031;245;
384126790;384127035;245;
384127794;384128039;245;
384128799;384129044;245;
384129804;384130049;245;
384130808;384131053;245;
384131810;384132055;245;
384132812;384133057;245;
384133814;384134059;245;
384134816;384135061;245;
384135819;384136064;245;
384136821;384137066;245;
384137823;384138068;245;
384138827;384139072;245;
384139829;384140074;245;
384140832;384141077;245;
384141835;384142080;245;
384142837;384143082;245;
384143841;384144086;245;
384144843;384145088;245;
384145845;384146090;245;
384146847;384147092;245;
384147849;384148094;245;
384148854;384149099;245;
384149858;384150103;245;
384150862;384151107;245;
384151864;384152109;245;
384152867;384153112;245;
384153869;384154114;245;
384154874;384155119;245;
384155876;384156121;245;
384156878;384157123;245;
384157883;384158128;245;
384158886;384159131;245;
384159889;384160134;245;
384160892;384161137;245;
384161895;384162140;245;
384162898;384163143;245;
384163900;384164145;245;
384164902;384165147;245;
384165904;384166149;245;
384166907;384167152;245;
384167911;384168156;245;
384168913;384169158;245;
384169915;384170160;245;
384170918;384171163;245;
384171922;384172167;245;
384172924;384173169;245;
384173927;384174172;245;
384174931;384175176;245;
384175933;384176178;245;
384176935;384177180;245;
384177937;384178182;245;
384178940;384179185;245;
384179942;384180187;245;
384180945;384181190;245;
384181949;384182194;245;
384182952;384183188;236;
384183955;384184191;236;
384184958;384185194;236;
384185962;384186198;236;
384186967;384187203;236;
384187969;384188215;246;
384188972;384189227;255;
384189975;384190234;259;
384190979;384191239;260;
384191983;384192234;251;
384192985;384193246;261;
384193988;384194249;261;
384194992;384195251;259;
384195994;384196253;259;
384197000;384197259;259;
384198002;384198262;260;
384199006;384199265;259;
384200007;384200267;260;
384201011;384201270;259;
384202013;384202273;260;
384203016;384203270;254;
384204020;384204274;254;
384205022;384205252;230;
384206024;384206254;230;
384207029;384207259;230;
384208032;384208262;230;
384209036;384209267;231;
384210039;384210272;233;
384211042;384211275;233;
384212045;384212278;233;
384213048;384213280;232;
384214049;384214283;234;
384215051;384215309;258;
384216054;384216309;255;
384217056;384217314;258;
384218058;384218312;254;
384219060;384219314;254;
384220061;384220318;257;
384221065;384221339;274;
384222066;384222325;259;
384223067;384223326;259;
384224070;384224328;258;
384225073;384225323;250;
384226076;384226312;236;
384227077;384227310;233;
384228079;384228316;237;
384229082;384229323;241;
384230085;384230322;237;
384231087;384231328;241;
384232089;384232330;241;
384233092;384233333;241;
384234095;384234332;237;
384235099;384235328;229;
384236102;384236357;255;
384237105;384237360;255;
384238108;384238363;255;
384239111;384239368;257;
384240114;384240376;262;
384241116;384241371;255;
384242118;384242373;255;
384243121;384243382;261;
384244125;384244381;256;
384245126;384245388;262;
384246129;384246377;248;
384247131;384247371;240;
384248133;384248373;240;
384249136;384249370;234;
384250139;384250374;235;
384251140;384251381;241;
384252142;384252382;240;
384253145;384253386;241;
384254146;384254381;235;
384255149;384255390;241;
384256152;384256381;229;
384257153;384257410;257;
384258156;384258421;265;
384259158;384259417;259;
384260162;384260427;265;
384261163;384261428;265;
384262165;384262430;265;
384263166;384263423;257;
384264170;384264427;257;
384265175;384265433;258;
384266178;384266444;266;
384267182;384267432;250;
384268184;384268428;244;
384269186;384269415;229;
384270190;384270427;237;
384271193;384271437;244;
384272195;384272440;245;
384273197;384273442;245;
384274199;384274436;237;
384275201;384275438;237;
384276203;384276440;237;
384277218;384277434;216;
384278221;384278457;236;
384279224;384279460;236;
384280227;384280463;236;
384281229;384281465;236;
384282245;384282481;236;
384283247;384283483;236;
384284251;384284487;236;
384285297;384285533;236;
384286300;384286536;236;
384287302;384287547;245;
384288305;384288550;245;
384289308;384289553;245;
384290311;384290556;245;
384291314;384291559;245;
384292316;384292561;245;
384293320;384293565;245;
384294323;384294568;245;
384295327;384295572;245;
384296329;384296574;245;
384297332;384297577;245;
384298337;384298582;245;
384299340;384299585;245;
384300342;384300587;245;
384301346;384301591;245;
384302350;384302595;245;
384303352;384303597;245;
384304355;384304600;245;
384305358;384305603;245;
384306360;384306605;245;
384307363;384307608;245;
384308366;384308611;245;
384309370;384309615;245;
384310372;384310617;245;
384311375;384311620;245;
384312377;384312622;245;
384313380;384313625;245;
384314385;384314630;245;
384315391;384315636;245;
384316396;384316641;245;
384317399;384317644;245;
384318402;384318638;236;
384319405;384319641;236;
384320410;384320646;236;
384321413;384321658;245;
384322416;384322661;245;
384323419;384323664;245;
384324423;384324668;245;
384325426;384325671;245;
384326428;384326673;245;
384327432;384327677;245;
384328435;384328680;245;
384329439;384329684;245;
384330442;384330687;245;
384331445;384331690;245;
384332451;384332696;245;
384333455;384333700;245;
384334457;384334702;245;
384335460;384335705;245;
384336462;384336707;245;
384337466;384337711;245;
384338468;384338713;245;
384339472;384339717;245;
384340475;384340720;245;
384341478;384341723;245;
384342483;384342728;245;
384343487;384343732;245;
384344490;384344735;245;
384345494;384345739;245;
384346496;384346741;245;
384347498;384347743;245;
384348500;384348745;245;
384349503;384349748;245;
384350507;384350752;245;
384351509;384351754;245;
384352511;384352756;245;
384353516;384353761;245;
384354518;384354763;245;
384355521;384355766;245;
384356523;384356768;245;
384357525;384357770;245;
384358530;384358775;245;
384359535;384359780;245;
384360538;384360783;245;
384361542;384361787;245;
384362544;384362789;245;
384363546;384363791;245;
384364549;384364794;245;
384365553;384365798;245;
384366556;384366801;245;
384367558;384367803;245;
384368562;384368807;245;
384369564;384369809;245;
384370566;384370811;245;
384371570;384371815;245;
384372574;384372819;245;
384373577;384373822;245;
384374581;384374826;245;
384375584;384375829;245;
384376587;384376832;245;
384377592;384377837;245;
384378595;384378840;245;
384379597;384379842;245;
384380600;384380845;245;
384381603;384381848;245;
384382605;384382850;245;
384383607;384383852;245;
384384613;384384858;245;
384385616;384385861;245;
384386618;384386863;245;
384387623;384387868;245;
384388625;384388870;245;
384389627;384389872;245;
384390630;384390875;245;
384391633;384391878;245;
384392636;384392881;245;
384393639;384393884;245;
384394641;384394886;245;
384395644;384395889;245;
384396646;384396891;245;
